elec_demand_CO1,elec_demand_FL1,elec_demand_GC1,elec_demand_GC2,elec_demand_GC3,elec_demand_GC4,elec_demand_ID1,elec_demand_KY1,elec_demand_MT1,elec_demand_NE1,elec_demand_OK1,elec_demand_TX2,elec_demand_WY1,elec_demand_eastern0,elec_demand_eastern1,elec_demand_eastern2,elec_demand_eastern3,elec_demand_eastern4,elec_demand_eastern5,elec_demand_eastern6,elec_demand_western1,elec_demand_western2,elec_demand_western3
10032.0,29919.0,10673.0,15435.0,4751.0,9891.0,3482.0,10036.0,2250.0,5353.0,8964.0,36001.0,3112.0,116226.0,4029.0,32320.0,26144.0,83933.0,52862.0,16106.0,23107.0,54885.0,18155.0
10515.0,31655.0,10843.0,15681.0,4826.0,9859.0,3791.0,10292.0,2370.0,5368.0,8989.0,36573.0,3165.0,120105.0,4030.0,32914.0,26209.0,85943.0,53688.0,16967.0,24776.0,57517.0,18586.0
10604.0,34242.0,11005.0,15914.0,4898.0,10087.0,4034.0,10660.0,2438.0,5442.0,9139.0,37119.0,3156.0,125187.0,4125.0,33707.0,26635.0,90165.0,55033.0,18072.0,26171.0,60089.0,18797.0
10667.0,36807.0,11280.0,16314.0,5021.0,10626.0,4087.0,11031.0,2484.0,5467.0,9391.0,38048.0,3149.0,129812.0,4126.0,34659.0,27542.0,94250.0,56631.0,19181.0,26613.0,61207.0,18887.0
10638.0,38951.0,11520.0,16661.0,5128.0,10967.0,4116.0,11328.0,2511.0,5573.0,9628.0,38860.0,3214.0,132818.0,4221.0,35610.0,28362.0,97772.0,58015.0,19764.0,26890.0,62544.0,19161.0
10717.0,40307.0,11724.0,16955.0,5218.0,11199.0,4107.0,11443.0,2553.0,5549.0,9720.0,39545.0,3288.0,134138.0,4239.0,35840.0,28816.0,99931.0,58420.0,19950.0,27395.0,64441.0,19639.0
10650.0,41509.0,11796.0,17059.0,5250.0,11314.0,4150.0,11434.0,2500.0,5513.0,9779.0,39788.0,3283.0,134789.0,4127.0,35527.0,28906.0,101540.0,58249.0,20207.0,27663.0,66247.0,20063.0
10363.0,42461.0,11804.0,17071.0,5254.0,11370.0,4119.0,11416.0,2449.0,5525.0,9825.0,39816.0,3272.0,134969.0,4133.0,35196.0,28903.0,101667.0,57655.0,20122.0,27696.0,67022.0,20343.0
10301.0,43342.0,11798.0,17063.0,5251.0,11317.0,4083.0,11311.0,2405.0,5456.0,9795.0,39796.0,3270.0,134882.0,4154.0,34794.0,28794.0,101382.0,57254.0,20191.0,27454.0,66685.0,20522.0
10208.0,44110.0,11827.0,17104.0,5264.0,11341.0,4052.0,11253.0,2342.0,5413.0,9743.0,39892.0,3258.0,133637.0,4093.0,34613.0,28688.0,101024.0,56981.0,20276.0,27171.0,66367.0,20562.0
10197.0,44177.0,11814.0,17085.0,5258.0,11283.0,3999.0,11176.0,2327.0,5411.0,9746.0,39848.0,3260.0,133149.0,4074.0,34542.0,28657.0,100838.0,56865.0,20496.0,26867.0,66074.0,20772.0
10287.0,43817.0,11866.0,17161.0,5281.0,11381.0,3998.0,11219.0,2316.0,5584.0,10005.0,40025.0,3286.0,135464.0,4111.0,34438.0,28984.0,100626.0,57644.0,20512.0,26893.0,66303.0,21031.0
10387.0,43336.0,12127.0,17539.0,5398.0,11402.0,4024.0,11278.0,2343.0,5561.0,9782.0,40907.0,3289.0,133384.0,4133.0,34617.0,29088.0,100181.0,58887.0,20562.0,27002.0,66717.0,21282.0
10472.0,41816.0,11966.0,17306.0,5326.0,11589.0,4075.0,10906.0,2351.0,5351.0,9264.0,40364.0,3292.0,125455.0,4142.0,34902.0,28625.0,99170.0,58061.0,20490.0,27348.0,67237.0,21565.0
10517.0,38794.0,11298.0,16339.0,5029.0,11205.0,4101.0,10272.0,2378.0,5051.0,8654.0,38107.0,3297.0,117068.0,4077.0,33911.0,27344.0,95637.0,55514.0,19266.0,27707.0,68549.0,21956.0
10554.0,34872.0,10567.0,15281.0,4703.0,10607.0,4112.0,9620.0,2346.0,4871.0,8189.0,35643.0,3252.0,110328.0,3848.0,32025.0,25891.0,90458.0,52854.0,17652.0,28136.0,70258.0,21525.0
10166.0,31292.0,9989.0,14445.0,4446.0,9843.0,4030.0,9162.0,2226.0,4753.0,7833.0,33692.0,3137.0,105209.0,3661.0,30717.0,24405.0,85279.0,51171.0,16197.0,27869.0,70317.0,20897.0
9767.0,28268.0,9619.0,13911.0,4282.0,9250.0,3776.0,8718.0,2095.0,4712.0,7629.0,32445.0,3056.0,100991.0,3534.0,29821.0,23437.0,80541.0,49857.0,14894.0,26565.0,67129.0,20021.0
9437.0,26970.0,9333.0,13499.0,4154.0,8853.0,3526.0,8603.0,2033.0,4639.0,7402.0,31484.0,3001.0,101433.0,3534.0,28911.0,22646.0,78792.0,49280.0,14842.0,25128.0,63144.0,18559.0
9147.0,26095.0,9332.0,13495.0,4153.0,8847.0,3347.0,8639.0,1956.0,4756.0,7654.0,31474.0,2936.0,101505.0,3473.0,29250.0,23000.0,77736.0,49916.0,14423.0,24040.0,59269.0,17860.0
9343.0,24921.0,9407.0,13605.0,4187.0,8763.0,3248.0,8510.0,1985.0,4931.0,7972.0,31733.0,2978.0,100927.0,3507.0,29017.0,23368.0,75675.0,49662.0,13498.0,23396.0,56533.0,17645.0
9393.0,25002.0,9515.0,13760.0,4235.0,8576.0,3243.0,8837.0,1970.0,5135.0,8317.0,32093.0,2960.0,107127.0,3447.0,28656.0,23430.0,75578.0,50387.0,13792.0,23576.0,56610.0,17708.0
9080.0,26998.0,10171.0,14709.0,4527.0,8832.0,3223.0,9420.0,1950.0,5271.0,8545.0,34307.0,2879.0,112192.0,3590.0,30144.0,24325.0,78997.0,53715.0,14569.0,23607.0,54959.0,17411.0
9325.0,28941.0,10405.0,15047.0,4631.0,9451.0,3173.0,9768.0,2025.0,5328.0,8622.0,35094.0,2948.0,115619.0,3819.0,32677.0,25286.0,82792.0,56401.0,15520.0,23449.0,52504.0,17312.0
9686.0,29931.0,10542.0,15245.0,4692.0,9740.0,3357.0,9889.0,2171.0,5385.0,8905.0,35556.0,3068.0,115983.0,3993.0,34381.0,25933.0,84542.0,57243.0,16441.0,24648.0,53587.0,17830.0
10194.0,31576.0,10699.0,15473.0,4761.0,9644.0,3713.0,10031.0,2282.0,5375.0,8976.0,36086.0,3122.0,118053.0,4037.0,34181.0,25931.0,86450.0,56647.0,17033.0,26569.0,55951.0,18416.0
10224.0,34033.0,10959.0,15849.0,4877.0,9816.0,3917.0,10261.0,2304.0,5380.0,9037.0,36966.0,3106.0,120658.0,3983.0,33802.0,26189.0,90202.0,56845.0,17855.0,28078.0,58623.0,18481.0
10005.0,36553.0,11283.0,16317.0,5022.0,10175.0,3998.0,10511.0,2357.0,5413.0,9242.0,38058.0,3088.0,123339.0,4014.0,33667.0,26886.0,94376.0,57179.0,18668.0,28250.0,59491.0,18567.0
9848.0,38832.0,11633.0,16824.0,5178.0,10402.0,4006.0,10662.0,2361.0,5455.0,9489.0,39240.0,3128.0,125164.0,3959.0,33564.0,27546.0,97409.0,57489.0,19063.0,28086.0,61026.0,19035.0
9733.0,40585.0,11988.0,17338.0,5336.0,10558.0,3999.0,10771.0,2388.0,5477.0,9686.0,40439.0,3133.0,125318.0,3881.0,33300.0,28080.0,99877.0,57306.0,19095.0,28224.0,62952.0,19636.0
9691.0,42203.0,12270.0,17743.0,5460.0,10598.0,3995.0,10665.0,2370.0,5435.0,9807.0,41383.0,3128.0,125123.0,3880.0,32952.0,28272.0,101461.0,56670.0,19340.0,28268.0,64846.0,20166.0
9721.0,43298.0,12573.0,18184.0,5596.0,10743.0,3952.0,10555.0,2304.0,5427.0,9968.0,42409.0,3110.0,124451.0,3774.0,32380.0,28480.0,101662.0,55925.0,19209.0,28126.0,65823.0,20494.0
9808.0,44412.0,12761.0,18456.0,5680.0,10632.0,3903.0,10469.0,2310.0,5398.0,9841.0,43046.0,3126.0,123997.0,3807.0,31949.0,28381.0,101261.0,55233.0,19271.0,27907.0,65468.0,20933.0
9771.0,45125.0,12785.0,18490.0,5690.0,10685.0,3832.0,10461.0,2259.0,5353.0,9786.0,43125.0,3137.0,122846.0,3731.0,31713.0,28355.0,100871.0,54905.0,19386.0,27606.0,65591.0,21176.0
9797.0,44907.0,12673.0,18328.0,5641.0,10672.0,3791.0,10442.0,2248.0,5318.0,9637.0,42747.0,3162.0,123095.0,3809.0,31527.0,28250.0,100185.0,54694.0,19455.0,27392.0,65240.0,21481.0
9896.0,44078.0,12498.0,18073.0,5562.0,10712.0,3752.0,10676.0,2236.0,5541.0,9878.0,42154.0,3169.0,126024.0,3809.0,31535.0,28469.0,99145.0,55566.0,19466.0,27367.0,65488.0,21814.0
10030.0,43367.0,12610.0,18236.0,5612.0,10711.0,3779.0,10752.0,2241.0,5433.0,9712.0,42531.0,3181.0,123913.0,3784.0,32134.0,28431.0,98135.0,57111.0,19438.0,27762.0,65559.0,22027.0
10043.0,41773.0,12295.0,17782.0,5473.0,10839.0,3842.0,10444.0,2264.0,5234.0,9153.0,41475.0,3205.0,117219.0,3849.0,32747.0,27926.0,96922.0,57192.0,19544.0,28134.0,66020.0,22061.0
10154.0,38714.0,11604.0,16781.0,5164.0,10602.0,3893.0,9961.0,2326.0,4910.0,8534.0,39139.0,3217.0,110015.0,3830.0,31611.0,26734.0,93300.0,54859.0,18283.0,28486.0,66985.0,22310.0
10228.0,34783.0,10762.0,15563.0,4790.0,10040.0,3952.0,9413.0,2270.0,4668.0,7995.0,36299.0,3194.0,104598.0,3606.0,29789.0,25202.0,88269.0,52530.0,16847.0,28857.0,68781.0,21780.0
9840.0,31335.0,10111.0,14622.0,4500.0,9381.0,3854.0,9012.0,2185.0,4607.0,7695.0,34106.0,3110.0,100631.0,3471.0,28457.0,23807.0,83243.0,50806.0,15460.0,28439.0,68994.0,20844.0
9302.0,28799.0,9704.0,14035.0,4319.0,8900.0,3634.0,8753.0,2070.0,4474.0,7482.0,32733.0,3019.0,99473.0,3285.0,27623.0,22872.0,79516.0,49877.0,14777.0,26912.0,66013.0,19662.0
8841.0,27779.0,9452.0,13669.0,4207.0,8686.0,3386.0,8733.0,1984.0,4453.0,7355.0,31881.0,2928.0,100729.0,3247.0,27072.0,22420.0,78510.0,49929.0,14775.0,25371.0,62112.0,18569.0
8640.0,26859.0,9452.0,13669.0,4207.0,8711.0,3216.0,8754.0,1975.0,4542.0,7558.0,31879.0,2932.0,101392.0,3275.0,27385.0,22742.0,78012.0,50570.0,14508.0,24237.0,58518.0,17935.0
8823.0,25757.0,9496.0,13732.0,4226.0,8593.0,3149.0,8673.0,2003.0,4680.0,7859.0,32027.0,2967.0,101063.0,3251.0,27136.0,23068.0,75988.0,50540.0,13711.0,23667.0,56538.0,17774.0
8754.0,25850.0,9587.0,13864.0,4267.0,8404.0,3165.0,9026.0,1998.0,4868.0,8184.0,32336.0,2938.0,108527.0,3185.0,26281.0,23084.0,76369.0,51047.0,14088.0,23740.0,56768.0,17688.0
8502.0,27679.0,10229.0,14793.0,4553.0,8664.0,3119.0,9582.0,1945.0,5044.0,8407.0,34501.0,2896.0,113892.0,3258.0,27646.0,23943.0,79286.0,54277.0,15185.0,23579.0,55084.0,17367.0
8778.0,29559.0,10457.0,15122.0,4654.0,9276.0,3077.0,9873.0,2029.0,5137.0,8497.0,35269.0,2942.0,116877.0,3566.0,29749.0,24917.0,83358.0,56850.0,16237.0,23170.0,52617.0,17248.0
9217.0,30758.0,10611.0,15346.0,4723.0,9495.0,3264.0,9989.0,2171.0,5251.0,8741.0,35791.0,3071.0,116792.0,3750.0,31155.0,25613.0,85054.0,56984.0,16989.0,24252.0,53610.0,17703.0
9838.0,32433.0,10778.0,15588.0,4797.0,9338.0,3545.0,10091.0,2304.0,5325.0,8879.0,36355.0,3127.0,117011.0,3850.0,31386.0,25540.0,86202.0,56061.0,17319.0,25930.0,55631.0,18254.0
9982.0,35047.0,11032.0,15954.0,4910.0,9428.0,3834.0,10291.0,2340.0,5360.0,8989.0,37210.0,3098.0,118946.0,3848.0,31553.0,25875.0,88777.0,55686.0,17878.0,27326.0,58253.0,18429.0
9782.0,37701.0,11340.0,16400.0,5047.0,9714.0,3908.0,10448.0,2334.0,5446.0,9231.0,38249.0,3082.0,120248.0,3863.0,31942.0,26592.0,91073.0,56136.0,18481.0,27530.0,59277.0,18629.0
9763.0,39864.0,11712.0,16937.0,5213.0,9983.0,3984.0,10644.0,2401.0,5537.0,9553.0,39501.0,3126.0,120647.0,3931.0,32363.0,27370.0,92727.0,56442.0,18652.0,27456.0,61053.0,19214.0
9757.0,41459.0,12066.0,17450.0,5370.0,10210.0,4002.0,10675.0,2401.0,5578.0,9720.0,40698.0,3151.0,120055.0,3935.0,32392.0,27955.0,93695.0,56589.0,18545.0,27481.0,63145.0,19922.0
9720.0,42724.0,12367.0,17886.0,5504.0,10440.0,3998.0,10665.0,2393.0,5547.0,9874.0,41717.0,3131.0,119225.0,3884.0,32202.0,28430.0,93875.0,56324.0,18491.0,27538.0,65208.0,20666.0
9598.0,43355.0,12692.0,18354.0,5649.0,10634.0,3973.0,10620.0,2345.0,5608.0,9984.0,42810.0,3112.0,118571.0,3901.0,31921.0,28827.0,93065.0,55865.0,18321.0,27428.0,66040.0,21215.0
9618.0,43866.0,12918.0,18682.0,5749.0,10790.0,3935.0,10625.0,2307.0,5546.0,10014.0,43572.0,3125.0,118909.0,3826.0,31447.0,29047.0,92536.0,55294.0,18244.0,27085.0,65864.0,21731.0
9774.0,44275.0,13018.0,18826.0,5794.0,11056.0,3885.0,10559.0,2276.0,5475.0,9938.0,43908.0,3129.0,119189.0,3834.0,31311.0,29146.0,91812.0,55031.0,18348.0,26739.0,66357.0,22080.0
9821.0,43827.0,12945.0,18721.0,5762.0,11126.0,3834.0,10624.0,2304.0,5496.0,9783.0,43664.0,3153.0,120781.0,3835.0,31258.0,29190.0,91463.0,54964.0,18723.0,26434.0,65838.0,22441.0
9938.0,43184.0,12721.0,18399.0,5662.0,11196.0,3802.0,10739.0,2275.0,5652.0,9946.0,42911.0,3175.0,123700.0,3865.0,31182.0,29319.0,91501.0,55478.0,19057.0,26288.0,65897.0,22680.0
10070.0,42869.0,12754.0,18445.0,5676.0,11015.0,3793.0,10839.0,2259.0,5576.0,9810.0,43020.0,3192.0,122421.0,3924.0,31557.0,29096.0,91527.0,56694.0,19455.0,26349.0,66145.0,22832.0
10017.0,41698.0,12457.0,18015.0,5544.0,11180.0,3882.0,10562.0,2286.0,5299.0,9200.0,42018.0,3183.0,116497.0,3958.0,32216.0,28513.0,91055.0,56206.0,19503.0,26549.0,66590.0,22744.0
10029.0,38905.0,11673.0,16883.0,5196.0,10947.0,3863.0,9989.0,2311.0,4995.0,8555.0,39375.0,3148.0,109885.0,3817.0,31245.0,27163.0,88478.0,53515.0,18498.0,26873.0,67326.0,22897.0
10137.0,35232.0,10817.0,15643.0,4814.0,10270.0,3959.0,9436.0,2258.0,4755.0,8044.0,36485.0,3168.0,104975.0,3718.0,29511.0,25538.0,84008.0,50698.0,17235.0,27373.0,68899.0,22178.0
9703.0,31974.0,10167.0,14704.0,4525.0,9526.0,3936.0,9000.0,2132.0,4650.0,7692.0,34294.0,3089.0,101416.0,3477.0,27850.0,24052.0,79468.0,48196.0,16056.0,27198.0,69185.0,21234.0
9229.0,29372.0,9739.0,14085.0,4334.0,8937.0,3722.0,8730.0,2087.0,4546.0,7427.0,32848.0,3002.0,100106.0,3430.0,27063.0,22961.0,76453.0,46790.0,15401.0,25985.0,66235.0,19952.0
8788.0,28213.0,9486.0,13719.0,4222.0,8663.0,3503.0,8724.0,2017.0,4520.0,7305.0,31999.0,2937.0,101410.0,3333.0,26772.0,22384.0,76336.0,46732.0,15433.0,24696.0,62658.0,18842.0
8544.0,27447.0,9471.0,13696.0,4216.0,8615.0,3309.0,8737.0,1998.0,4621.0,7522.0,31945.0,2915.0,101994.0,3328.0,27162.0,22650.0,76168.0,47053.0,15217.0,23580.0,58911.0,18135.0
8628.0,26125.0,9453.0,13672.0,4208.0,8551.0,3239.0,8662.0,2033.0,4772.0,7801.0,31885.0,2945.0,102156.0,3432.0,27160.0,22930.0,74320.0,46458.0,14405.0,23045.0,57159.0,17833.0
8496.0,26200.0,9557.0,13822.0,4254.0,8347.0,3232.0,9028.0,2037.0,4976.0,8074.0,32237.0,2929.0,109473.0,3352.0,26247.0,22914.0,74521.0,46247.0,14724.0,23234.0,56902.0,17798.0
8153.0,28216.0,10182.0,14724.0,4531.0,8663.0,3216.0,9588.0,2001.0,5164.0,8333.0,34342.0,2857.0,114847.0,3405.0,27790.0,23785.0,77875.0,49103.0,15811.0,23219.0,55242.0,17415.0
8349.0,30230.0,10390.0,15025.0,4624.0,9228.0,3177.0,9946.0,2076.0,5274.0,8478.0,35044.0,2916.0,116669.0,3662.0,30144.0,24695.0,81242.0,51688.0,16796.0,22988.0,52499.0,17205.0
8896.0,31223.0,10572.0,15290.0,4705.0,9442.0,3347.0,10006.0,2190.0,5362.0,8703.0,35662.0,3071.0,116008.0,3927.0,31828.0,25345.0,82407.0,52744.0,17250.0,24179.0,53523.0,17689.0
9431.0,32976.0,10800.0,15620.0,4807.0,9364.0,3660.0,10089.0,2330.0,5412.0,8856.0,36431.0,3109.0,116267.0,3940.0,32254.0,25488.0,83305.0,53010.0,17266.0,26063.0,55876.0,18256.0
9640.0,35836.0,11130.0,16096.0,4953.0,9536.0,3940.0,10259.0,2361.0,5427.0,9039.0,37541.0,3085.0,117874.0,3935.0,32474.0,26037.0,85496.0,53994.0,17714.0,27362.0,58299.0,18566.0
9679.0,38419.0,11458.0,16572.0,5100.0,9961.0,3957.0,10458.0,2354.0,5454.0,9332.0,38649.0,3039.0,119498.0,3915.0,33017.0,26886.0,87694.0,54866.0,18279.0,27667.0,59425.0,18761.0
9729.0,40209.0,11867.0,17162.0,5282.0,10374.0,3989.0,10691.0,2384.0,5535.0,9689.0,40027.0,3126.0,120420.0,4022.0,33585.0,27898.0,89415.0,55902.0,18505.0,27590.0,60925.0,19394.0
9840.0,41569.0,12266.0,17739.0,5460.0,10647.0,4013.0,10783.0,2388.0,5492.0,9973.0,41374.0,3157.0,119982.0,3957.0,33672.0,28615.0,90277.0,56428.0,18414.0,27776.0,63249.0,20253.0
9858.0,42299.0,12619.0,18250.0,5616.0,10892.0,4023.0,10829.0,2364.0,5441.0,10115.0,42565.0,3154.0,119517.0,3959.0,33671.0,29088.0,90941.0,56293.0,18357.0,27864.0,65548.0,20922.0
9832.0,42415.0,12920.0,18686.0,5751.0,11275.0,3965.0,10787.0,2320.0,5433.0,10237.0,43579.0,3110.0,118809.0,3937.0,33428.0,29549.0,90465.0,55953.0,18187.0,27756.0,66309.0,21539.0
9807.0,42462.0,13154.0,19023.0,5855.0,11396.0,3883.0,10798.0,2288.0,5429.0,10126.0,44369.0,3126.0,118593.0,3958.0,33337.0,29575.0,90330.0,55551.0,18135.0,27470.0,66356.0,22016.0
9703.0,42675.0,13191.0,19077.0,5871.0,11711.0,3883.0,10790.0,2248.0,5445.0,10044.0,44493.0,3156.0,118150.0,3944.0,33513.0,29825.0,90382.0,55495.0,18258.0,27208.0,66950.0,22468.0
9830.0,42635.0,13038.0,18855.0,5803.0,11726.0,3825.0,10808.0,2251.0,5456.0,9983.0,43978.0,3170.0,118492.0,3961.0,33683.0,29735.0,90739.0,55643.0,18463.0,27021.0,66541.0,22753.0
9918.0,42502.0,12808.0,18524.0,5701.0,11637.0,3813.0,10954.0,2242.0,5582.0,10191.0,43203.0,3185.0,122348.0,3983.0,33829.0,29729.0,91092.0,56240.0,18672.0,27168.0,66885.0,23027.0
10029.0,42265.0,12945.0,18720.0,5761.0,11447.0,3803.0,10972.0,2229.0,5554.0,9953.0,43662.0,3203.0,121246.0,4013.0,34238.0,29476.0,91190.0,57521.0,18914.0,27472.0,67242.0,23061.0
10113.0,40891.0,12667.0,18320.0,5638.0,11533.0,3845.0,10717.0,2255.0,5307.0,9398.0,42728.0,3227.0,115094.0,3966.0,34517.0,28849.0,90997.0,56829.0,19123.0,27724.0,67615.0,22943.0
10144.0,38304.0,11947.0,17278.0,5318.0,11183.0,3879.0,10112.0,2304.0,5052.0,8760.0,40299.0,3230.0,108045.0,3946.0,33327.0,27472.0,88579.0,54411.0,18163.0,28025.0,68345.0,23121.0
10295.0,34780.0,11087.0,16034.0,4934.0,10520.0,3927.0,9497.0,2250.0,4865.0,8226.0,37396.0,3180.0,102825.0,3752.0,31458.0,25785.0,84242.0,51201.0,16975.0,28264.0,69527.0,22563.0
9991.0,31452.0,10411.0,15056.0,4634.0,9705.0,3893.0,9032.0,2143.0,4779.0,7834.0,35117.0,3090.0,99005.0,3608.0,29845.0,24322.0,79712.0,48812.0,15809.0,27603.0,69896.0,21570.0
9633.0,29239.0,9986.0,14443.0,4445.0,9102.0,3638.0,8769.0,2043.0,4658.0,7609.0,33684.0,3004.0,99073.0,3444.0,28931.0,23225.0,77613.0,47816.0,15389.0,26193.0,67008.0,20408.0
9283.0,28476.0,9792.0,14162.0,4358.0,8941.0,3393.0,8761.0,1960.0,4727.0,7635.0,33031.0,2939.0,101180.0,3431.0,28727.0,23072.0,77543.0,48000.0,15602.0,24651.0,63200.0,19208.0
9329.0,27650.0,9807.0,14183.0,4365.0,8941.0,3247.0,8768.0,1985.0,4875.0,7850.0,33080.0,2982.0,101529.0,3535.0,29149.0,23526.0,77078.0,48221.0,15294.0,23476.0,59474.0,18581.0
9339.0,26176.0,9810.0,14186.0,4366.0,8830.0,3223.0,8612.0,2020.0,4974.0,8017.0,33087.0,2966.0,100536.0,3511.0,29086.0,23723.0,74195.0,47626.0,14300.0,23141.0,58710.0,18529.0
9096.0,26141.0,9838.0,14227.0,4379.0,8426.0,3238.0,8910.0,2031.0,5131.0,8148.0,33184.0,2913.0,107513.0,3431.0,28451.0,23470.0,74198.0,47723.0,14573.0,23163.0,58695.0,18406.0
8653.0,27958.0,10426.0,15078.0,4640.0,8706.0,3168.0,9407.0,1930.0,5279.0,8428.0,35169.0,2811.0,112638.0,3507.0,30071.0,24312.0,77201.0,50666.0,15405.0,22912.0,56654.0,17922.0
8816.0,30187.0,10659.0,15416.0,4744.0,9233.0,3068.0,9719.0,2003.0,5331.0,8545.0,35953.0,2832.0,114940.0,3736.0,32421.0,25224.0,80862.0,53254.0,16224.0,22258.0,53061.0,17706.0
9330.0,31426.0,10797.0,15614.0,4806.0,9466.0,3222.0,9860.0,2132.0,5373.0,8770.0,36419.0,2978.0,114744.0,3959.0,34028.0,25806.0,81947.0,54324.0,16598.0,23202.0,53780.0,18059.0
9916.0,33458.0,10977.0,15874.0,4885.0,9430.0,3486.0,10072.0,2236.0,5394.0,8884.0,37024.0,3081.0,116156.0,3930.0,34125.0,25984.0,83124.0,55050.0,17030.0,24795.0,55978.0,18576.0
9997.0,36518.0,11310.0,16356.0,5033.0,9702.0,3687.0,10360.0,2255.0,5371.0,9053.0,38150.0,3075.0,119115.0,3944.0,34265.0,26553.0,86441.0,56300.0,17818.0,26189.0,58471.0,18915.0
10004.0,39708.0,11656.0,16857.0,5188.0,10227.0,3790.0,10772.0,2292.0,5449.0,9243.0,39316.0,3028.0,122096.0,4007.0,34509.0,27503.0,89582.0,57905.0,18713.0,26690.0,59318.0,19296.0
10074.0,42179.0,11892.0,17197.0,5293.0,10669.0,3874.0,11008.0,2336.0,5520.0,9453.0,40112.0,3131.0,123667.0,4009.0,34824.0,28424.0,91995.0,59125.0,19091.0,26920.0,61393.0,20170.0
10163.0,44205.0,12058.0,17437.0,5367.0,10952.0,3946.0,11156.0,2368.0,5504.0,9538.0,40669.0,3159.0,123601.0,3969.0,34668.0,28907.0,93222.0,59576.0,19061.0,27376.0,64959.0,21226.0
10163.0,45720.0,12028.0,17396.0,5353.0,11199.0,4006.0,11141.0,2326.0,5438.0,9494.0,40573.0,3137.0,123192.0,3919.0,34127.0,29030.0,94155.0,59440.0,19076.0,27776.0,68246.0,22062.0
10015.0,46404.0,12017.0,17379.0,5348.0,11370.0,4016.0,11076.0,2304.0,5356.0,9441.0,40533.0,3143.0,122521.0,3906.0,33626.0,28996.0,93969.0,59062.0,18920.0,27742.0,69908.0,22683.0
10011.0,46471.0,11930.0,17253.0,5310.0,11444.0,4005.0,11018.0,2258.0,5362.0,9324.0,40240.0,3121.0,121997.0,3791.0,32833.0,28857.0,94053.0,58609.0,18847.0,27493.0,70641.0,23203.0
9898.0,45542.0,11866.0,17161.0,5281.0,11464.0,3979.0,10895.0,2277.0,5328.0,9169.0,40025.0,3139.0,120557.0,3827.0,32514.0,28743.0,94432.0,58527.0,18820.0,27051.0,71538.0,23643.0
9830.0,44224.0,11717.0,16945.0,5215.0,11438.0,3934.0,10824.0,2228.0,5288.0,9178.0,39523.0,3103.0,120225.0,3761.0,32134.0,28643.0,94612.0,58520.0,18896.0,26587.0,71594.0,24113.0
9944.0,42998.0,11626.0,16814.0,5174.0,11303.0,3925.0,10869.0,2241.0,5370.0,9416.0,39216.0,3100.0,122863.0,3755.0,31911.0,28796.0,94147.0,59150.0,18949.0,26725.0,72294.0,24417.0
10050.0,41831.0,11808.0,17076.0,5255.0,11137.0,3927.0,10886.0,2229.0,5441.0,9395.0,39828.0,3158.0,121651.0,3820.0,32247.0,28719.0,93385.0,60388.0,19071.0,26622.0,72828.0,24422.0
10112.0,40356.0,11652.0,16851.0,5186.0,11126.0,3925.0,10548.0,2236.0,5243.0,9082.0,39302.0,3159.0,115882.0,3876.0,32710.0,28347.0,92674.0,59775.0,19009.0,26645.0,72996.0,24165.0
10132.0,37843.0,11170.0,16154.0,4972.0,10839.0,3939.0,9959.0,2240.0,4993.0,8644.0,37675.0,3152.0,109209.0,3764.0,31903.0,27295.0,90917.0,57637.0,18055.0,26770.0,73191.0,23999.0
10146.0,34766.0,10578.0,15298.0,4708.0,10323.0,3925.0,9421.0,2208.0,4809.0,8191.0,35679.0,3142.0,103697.0,3682.0,30483.0,26024.0,87698.0,54870.0,16965.0,27014.0,73363.0,23218.0
9817.0,31709.0,10023.0,14495.0,4461.0,9757.0,3902.0,8862.0,2110.0,4696.0,7916.0,33806.0,3043.0,99343.0,3425.0,29133.0,24783.0,84016.0,52587.0,15672.0,26774.0,72616.0,22189.0
9378.0,28025.0,9655.0,13964.0,4298.0,9227.0,3712.0,8287.0,2009.0,4593.0,7776.0,32566.0,2966.0,92737.0,3340.0,28251.0,23891.0,77467.0,50378.0,13729.0,25762.0,69693.0,21026.0
8890.0,26318.0,9073.0,13122.0,4038.0,8589.0,3452.0,8016.0,1933.0,4402.0,7239.0,30603.0,2881.0,93094.0,3215.0,26408.0,22219.0,75068.0,48437.0,13547.0,24629.0,65857.0,19854.0
8064.0,25440.0,8985.0,12994.0,3999.0,8423.0,3218.0,7896.0,1802.0,4412.0,7392.0,30306.0,2768.0,92242.0,3153.0,26637.0,22154.0,73913.0,48579.0,13176.0,23476.0,60991.0,18502.0
8130.0,24288.0,8951.0,12945.0,3984.0,8306.0,2984.0,7737.0,1804.0,4443.0,7511.0,30192.0,2767.0,90695.0,3162.0,26444.0,22202.0,71961.0,48226.0,12464.0,21923.0,54733.0,17723.0
8006.0,23894.0,8891.0,12859.0,3957.0,8110.0,2944.0,7766.0,1772.0,4441.0,7552.0,29988.0,2712.0,92138.0,3081.0,25794.0,21866.0,71253.0,48044.0,12444.0,22001.0,53695.0,17434.0
7687.0,24232.0,9056.0,13096.0,4030.0,8194.0,2904.0,8043.0,1729.0,4531.0,7716.0,30544.0,2683.0,95421.0,3118.0,26099.0,22159.0,71514.0,48768.0,12980.0,21872.0,51761.0,16966.0
