CO1_conventional_hydroelectric_1,FL1_conventional_hydroelectric_1,GC3_conventional_hydroelectric_1,ID1_conventional_hydroelectric_1,KY1_conventional_hydroelectric_1,MT1_conventional_hydroelectric_1,NE1_conventional_hydroelectric_1,OK1_conventional_hydroelectric_1,TX2_conventional_hydroelectric_1,WY1_conventional_hydroelectric_1,eastern0_conventional_hydroelectric_1,eastern1_conventional_hydroelectric_1,eastern2_conventional_hydroelectric_1,eastern3_conventional_hydroelectric_1,eastern4_conventional_hydroelectric_1,eastern5_conventional_hydroelectric_1,eastern6_conventional_hydroelectric_1,western1_conventional_hydroelectric_1,western2_conventional_hydroelectric_1,western3_conventional_hydroelectric_1
0.17359747581631427,0.27812613999642916,0.00894079153814492,0.2949058600647641,0.7038491044074942,0.22420409177729833,0.3059758380329066,0.06437000561833799,0.720739797210132,0.09112642980740672,0.5525501227513493,0.32861300150015005,0.34627222720710943,0.24093135943906635,0.42842226197718325,0.46866100975870867,0.41800882336830575,0.42594028357836883,0.2387385669489422,0.25592725213951395
0.17486461067628734,0.28015625780662207,0.009006052790248168,0.29705845758348504,0.7066971463489019,0.22584061799465088,0.3071029530615053,0.06483985967394629,0.7207661077126976,0.09179158622935861,0.5555086755643068,0.33101163654759636,0.34710754091078466,0.2426579661522031,0.43094202084234196,0.46981908334427425,0.42104929559111576,0.42904933674317447,0.2397422078646629,0.2575915697536972
0.1761317455362605,0.282186375616815,0.009071314042351415,0.29921105510220586,0.7095451882903097,0.22747714421200343,0.308230068090104,0.0653097137295546,0.720792418215263,0.09245674265131046,0.5584672283772644,0.3334102715950427,0.3479428546144598,0.24438457286533988,0.4334617797075008,0.4709771569298398,0.4240897678139257,0.43215838990798006,0.24074584878038366,0.25925588736788047
0.17739888039623353,0.28421649342700794,0.009136575294454661,0.3013636526209268,0.7123932302317175,0.22911367042935593,0.30935718311870275,0.06577956778516289,0.7208187287178285,0.09312189907326235,0.5614257811902219,0.3358089066424891,0.34877816831813496,0.2461111795784766,0.43598153857265964,0.4721352305154054,0.42713024003673566,0.43526744307278564,0.24174948969610438,0.2609202049820638
0.17866601525620665,0.28624661123720085,0.00920183654655791,0.3035162501396477,0.7152412721731252,0.2307501966467085,0.3104842981473015,0.0662494218407712,0.720845039220394,0.09378705549521422,0.5643843340031793,0.33820754168993544,0.34961348202181014,0.24783778629161335,0.43850129743781846,0.47329330410097104,0.4301707122595456,0.4383764962375913,0.24275313061182513,0.2625845225962471
0.17993315011617975,0.2882767290473937,0.009267097798661158,0.30566884765836866,0.718089314114533,0.23238672286406103,0.31161141317590013,0.06671927589637952,0.7208713497229594,0.09445221191716609,0.567342886816137,0.3406061767373818,0.35044879572548526,0.24956439300475008,0.4410210563029773,0.47445137768653656,0.4332111844823556,0.44148554940239687,0.24375677152754588,0.2642488402104304
0.18120028497615287,0.2903068468575866,0.009332359050764405,0.30782144517708954,0.7209373560559408,0.23402324908141356,0.3127385282044989,0.06718912995198782,0.7208976602255249,0.09511736833911796,0.5703014396290944,0.3430048117848281,0.3512841094291604,0.2512909997178868,0.44354081516813615,0.4756094512721022,0.43625165670516564,0.4445946025672025,0.2447604124432666,0.26591315782461367
0.18246741983612597,0.2923369646677796,0.009397620302867652,0.3099740426958104,0.7237853979973486,0.23565977529876614,0.31386564323309757,0.06765898400759612,0.7209239707280903,0.09578252476106984,0.5732599924420518,0.3454034468322745,0.3521194231328355,0.2530176064310236,0.44606057403329497,0.4767675248576677,0.4392921289279756,0.44770365573200815,0.24576405335898738,0.267577475438797
0.18373455469609906,0.2943670824779725,0.0094628815549709,0.3121266402145313,0.7266334399387564,0.2372963015161187,0.31499275826169626,0.06812883806320444,0.7209502812306559,0.09644768118302172,0.5762185452550095,0.34780208187972084,0.35295473683651074,0.25474421314416035,0.4485803328984538,0.47792559844323335,0.44233260115078554,0.4508127088968138,0.2467676942747081,0.26924179305298024
0.18500168955607216,0.2963972002881654,0.009528142807074149,0.3142792377332522,0.7294814818801642,0.2389328277334712,0.316119873290295,0.06859869211881274,0.7209765917332213,0.09711283760497359,0.5791770980679669,0.3502007169271672,0.3537900505401858,0.25647081985729714,0.4511000917636126,0.47908367202879887,0.4453730733735956,0.4539217620616193,0.24777133519042885,0.2709061106671635
